-4.5332	-0.26168	-5.4416	-2.945	7.0532	0.88901	1.0313	0.65924	-2.1341	-2.571	1.0217	1.7669	-1.9306	-0.61194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.5963	-0.73898	6.0333	-7.9317	5.082	0.24517	0.3537	0.96023	-0.79908	-1.117	-2.2013	4.348	-1.1061	0.030643	37.475	-19.092	459	-199.47	-78.849	-25.754	-27.103	12.039	53.4	58.161	-128.92	103.24	32.978	25.703
-2.9834	10.672	7.6503	-10.782	4.9565	-2.0828	0.60914	-0.61011	-1.6736	-1.4208	-2.9857	5.8528	-0.98757	-0.34731	24.514	456.44	64.678	-114.03	-5.0204	-93.118	10.218	-62.813	-34.982	-12.154	-31.376	60.194	4.7431	-15.118
-2.4594	10.542	9.7566	-8.2691	3.5788	-2.3892	-0.4089	0.62628	1.0629	-1.8099	-2.1184	5.3004	-0.68625	0.23993	20.959	-5.2019	84.253	100.53	-55.107	-12.258	-40.722	49.455	109.46	-15.563	34.691	-22.1	12.053	23.49
-2.2307	11.049	10.463	-6.2768	0.52852	-2.2533	-2.0085	0.54608	2.3014	-1.951	-2.4181	4.9423	0.13883	0.7397	9.1488	20.264	28.26	79.689	-122.01	5.4375	-63.985	-3.2078	49.543	-5.646	-11.987	-14.323	33.003	19.991
-2.157	9.3835	10.457	-3.6693	-1.07	-3.2694	-2.3126	0.84421	4.1444	-1.9687	-2.1563	2.7485	0.79694	0.10309	2.9492	-66.605	-0.25923	104.3	-63.941	-40.646	-12.164	11.925	73.718	-0.70513	10.472	-87.752	26.325	-25.465
-2.1892	7.2899	9.7327	-0.94246	-1.377	-4.7758	-2.8319	1.4708	6.2314	-1.6235	-2.3959	2.0883	-0.79237	1.7197	-1.2867	-83.745	-28.956	109.07	-12.278	-60.254	-20.772	25.063	83.479	13.808	-9.5854	-26.406	-63.572	64.663
-2.3658	3.795	10.437	1.0634	-3.1504	-4.6859	-2.0074	1.4189	7.1595	-1.3465	-2.343	1.1112	-0.58411	1.5344	-7.0654	-139.79	28.17	80.234	-70.936	3.5952	32.979	-2.0739	37.127	11.077	2.1179	-39.086	8.3304	-7.4095
-2.3823	2.657	9.5936	2.2307	-3.5209	-4.1696	-2.4064	1.3222	6.9197	-0.72283	-1.1488	0.29901	-0.42489	0.66681	-0.66092	-45.523	-33.736	46.691	-14.823	20.65	-15.958	-3.8694	-9.5952	24.948	47.767	-32.488	6.3686	-34.704
-2.4277	1.5805	9.7152	2.4502	-3.1297	-4.5314	-2.6188	2.1986	6.301	0.12474	-1.6361	0.30245	-0.65855	0.37022	-1.8155	-43.058	4.8631	8.7807	15.651	-14.469	-8.4941	35.055	-24.746	33.903	-19.492	0.1377	-9.3463	-11.863
-2.4239	1.4758	9.9021	2.348	-4.1329	-3.0789	-2.8495	1.5673	7.6427	-0.30792	-2.1779	0.29332	-0.39718	0.045376	0.15104	-4.1891	7.4787	-4.0862	-40.13	58.099	-9.2305	-25.25	53.666	-17.306	-21.673	-0.36527	10.455	-12.994
-2.464	2.6968	9.6719	1.8226	-5.136	-2.243	-2.9295	3.4422	7.2703	-1.4462	-2.1591	1.3415	-0.96576	-0.12573	-1.6043	48.84	-9.2102	-21.018	-40.126	33.435	-3.1991	74.995	-14.893	-45.532	0.75436	41.928	-22.743	-6.8443
-2.5133	5.6306	9.299	-0.2519	-6.4159	0.5511	-2.4569	1.8617	8.0027	-1.2377	-4.104	2.6128	0.3646	-1.1432	-1.9717	117.35	-14.913	-82.979	-51.192	111.76	18.904	-63.22	29.293	8.3432	-77.797	50.853	53.214	-40.699
-2.9145	6.9177	9.5903	-2.684	-6.9631	1.7326	1.012	-0.48853	6.4663	-0.67945	-4.1547	3.1765	0.13602	-0.96122	-16.045	51.484	11.65	-97.284	-21.891	47.26	138.76	-94.009	-61.455	22.328	-2.0263	22.548	-9.1434	7.2792
-3.5605	-0.23348	7.7681	-2.5656	-6.4509	1.6389	3.9395	-1.0301	6.4326	-2.0633	-1.9006	3.6644	-0.50885	-1.0285	-25.84	-286.05	-72.886	4.737	20.492	-3.7479	117.1	-21.662	-1.3462	-55.353	90.161	19.516	-25.795	-2.6906
-4.7511	-9.1316	4.6454	0.13836	-1.4555	4.6251	3.201	-1.8711	6.3922	-2.9429	-1.2816	2.0939	-0.44289	-2.1584	-47.624	-355.92	-124.91	108.16	199.81	119.45	-29.542	-33.64	-1.6178	-35.184	24.761	-62.82	2.6383	-45.195
-3.8615	-6.9809	3.1674	0.41895	-2.0492	5.9355	2.5379	-0.13257	5.881	-4.2088	-1.8336	2.5737	0.28532	-0.92235	35.582	86.025	-59.117	11.224	-23.747	52.414	-26.523	69.54	-20.445	-50.638	-22.08	19.19	29.129	49.441
-2.446	12.975	4.7791	-6.9055	-4.346	5.2222	0.42171	1.885	3.235	-3.191	-0.96099	4.7042	-0.59029	-0.87607	56.622	798.24	64.468	-292.98	-91.874	-28.532	-84.647	80.704	-105.84	40.713	34.904	85.22	-35.025	1.8513
-1.8431	23.29	6.0775	-10.23	-2.3134	2.3764	-0.083765	0.52404	1.096	-1.0814	1.0585	4.1692	-1.0117	-2.307	24.115	412.6	51.932	-132.98	81.305	-113.83	-20.219	-54.44	-85.562	84.382	80.779	-21.399	-16.856	-57.239
-1.3102	29.691	2.5965	-9.9768	-0.69835	0.14314	1.8065	-1.0794	0.97742	1.9927	0.13665	3.4648	-1.9574	-2.2581	21.316	256.04	-139.24	10.132	64.603	-89.331	75.611	-64.136	-4.7425	122.96	-36.874	-28.178	-37.829	1.9569
-1.0623	32.304	2.8768	-11.115	0.0020924	-1.3131	2.884	-2.9094	1.5905	2.6654	-0.63975	3.6536	-2.9495	-1.2941	9.9151	104.51	11.214	-45.542	28.018	-58.249	43.098	-73.202	24.523	26.91	-31.056	7.5528	-39.682	38.56
-0.9388	34.996	1.9239	-11.146	-0.91614	-0.8101	2.1042	-3.0451	1.8815	2.4783	-0.61419	3.1136	-3.0031	-1.0259	4.9406	107.68	-38.115	-1.2188	-36.729	20.119	-31.192	-5.4282	11.642	-7.4833	1.0227	-21.599	-2.1472	10.728
-0.77862	37.135	1.0431	-12.221	-0.89628	-0.72773	1.23	-3.1873	1.9866	2.47	-0.57771	2.7141	-2.7503	-0.5924	6.4071	85.558	-35.235	-43.019	0.79441	3.2947	-34.968	-5.6856	4.2021	-0.33233	1.4592	-15.978	10.113	17.341
-0.35704	40.549	-0.42814	-12.148	-2.1564	-0.6054	0.80284	-3.7346	1.8169	1.9853	-0.37371	3.0112	-2.8845	-0.73275	16.863	136.57	-58.849	2.9466	-50.406	4.893	-17.085	-21.895	-6.7863	-19.388	8.1597	11.881	-5.3668	-5.6142
-0.44873	40.191	0.52654	-10.816	-3.5388	-0.1117	-0.033315	-4.3731	3.1809	1.9915	-0.12432	2.9999	-3.1354	-0.7995	-3.6676	-14.315	38.187	53.259	-55.294	19.748	-33.446	-25.537	54.559	0.24696	9.9759	-0.44868	-10.036	-2.6698
-0.46055	36.338	2.7847	-10.965	-4.2451	-0.47767	0.71001	-4.5189	3.785	1.9477	-1.1466	3.2736	-3.7542	-0.65015	-0.47289	-154.12	90.328	-5.9482	-28.254	-14.639	29.733	-5.8333	24.165	-1.752	-40.891	10.945	-24.754	5.974
